,link post,date,post id,Cluster,entity,x,y,sentiment,content,sentiment_overall,sentiment_weight,likes,impressions,retweets,replies,clicks,quotes,id,popularity_score,controversiality_score
564,https://twitter.com/cnbcindonesia/status/1631297118907269120,2023-03-02,6400bb0c9d8de82a6d454727,6,mahfud md,26.949923,33.965538,"{'neutral': 0.9902510643005371, 'negative': 0.00720561109483242, 'positive': 0.0025433399714529514}","Mahfud MD Sebut Rafael Alun Bisa Dipidana, Asal.. https://t.co/pCt0lR7YLv",neutral,0.9902510643005372,1,0,2,0,0,0,1631297118907269120,3,0
565,https://twitter.com/cnbcindonesia/status/1631297118907269120,2023-03-02,6400bb0c9d8de82a6d454727,6,rafael alun,26.949923,33.965538,"{'neutral': 0.9902510643005371, 'negative': 0.00720561109483242, 'positive': 0.0025433399714529514}","Mahfud MD Sebut Rafael Alun Bisa Dipidana, Asal.. https://t.co/pCt0lR7YLv",neutral,0.9902510643005372,1,0,2,0,0,0,1631297118907269120,3,0
566,https://twitter.com/cnbcindonesia/status/1631296106393923585,2023-03-02,6400bb0c9d8de82a6d454729,5,surya,-21.605913,35.328403,"{'neutral': 0.5326297283172607, 'negative': 0.4625430703163147, 'positive': 0.004827199969440699}","Astronom Ungkap Sisa Umur Tata Surya, Nasib Manusia Ngeri https://t.co/tA7nhs3gsF",neutral,0.5326297283172607,2,0,0,0,0,0,1631296106393923585,2,0
567,https://twitter.com/cnbcindonesia/status/1631293070263156738,2023-03-02,6400ae45dc468a01af4c2e25,6,dirjen pajak,-1.387114,-21.071823,"{'neutral': 0.9983876943588257, 'positive': 0.0008412186871282756, 'negative': 0.0007711598300375044}",Begini Suasana Pertemuan Dirjen Pajak &amp; Ketua PBNU Gus Yahya https://t.co/aaPoH6it7H,neutral,0.9983876943588256,0,0,0,0,0,0,1631293070263156738,0,0
568,https://twitter.com/cnbcindonesia/status/1631293070263156738,2023-03-02,6400ae45dc468a01af4c2e25,6,ketua pbnu,-1.387114,-21.071823,"{'neutral': 0.9983876943588257, 'positive': 0.0008412186871282756, 'negative': 0.0007711598300375044}",Begini Suasana Pertemuan Dirjen Pajak &amp; Ketua PBNU Gus Yahya https://t.co/aaPoH6it7H,neutral,0.9983876943588256,0,0,0,0,0,0,1631293070263156738,0,0
569,https://twitter.com/cnbcindonesia/status/1631293070263156738,2023-03-02,6400ae45dc468a01af4c2e25,6,gus yahya,-1.387114,-21.071823,"{'neutral': 0.9983876943588257, 'positive': 0.0008412186871282756, 'negative': 0.0007711598300375044}",Begini Suasana Pertemuan Dirjen Pajak &amp; Ketua PBNU Gus Yahya https://t.co/aaPoH6it7H,neutral,0.9983876943588256,0,0,0,0,0,0,1631293070263156738,0,0
570,https://twitter.com/cnbcindonesia/status/1631292311089868805,2023-03-02,6400ae45dc468a01af4c2e27,6,menpanrb,-12.872221,-20.98327,"{'neutral': 0.9962437152862549, 'negative': 0.002638742094859481, 'positive': 0.001117565669119358}","Jelang Honorer PNS Dihapus, MenPANRB Pastikan Hindari PHK! https://t.co/218yo4i9P9",neutral,0.9962437152862548,3,0,0,0,0,0,1631292311089868805,3,0
571,https://twitter.com/cnbcindonesia/status/1631287757980028932,2023-03-02,6400ae45dc468a01af4c2e2d,2,hot news,57.25688,1.9003637,"{'neutral': 0.9944790601730347, 'positive': 0.0031301414128392935, 'negative': 0.0023907884024083614}",Hot News: Kado dari Putin Hingga Tolak Pengunduran Rafael https://t.co/TMcKZV2XcP,neutral,0.9944790601730348,0,0,0,0,0,0,1631287757980028932,0,0
572,https://twitter.com/cnbcindonesia/status/1631287757980028932,2023-03-02,6400ae45dc468a01af4c2e2d,2,putin,57.25688,1.9003637,"{'neutral': 0.9944790601730347, 'positive': 0.0031301414128392935, 'negative': 0.0023907884024083614}",Hot News: Kado dari Putin Hingga Tolak Pengunduran Rafael https://t.co/TMcKZV2XcP,neutral,0.9944790601730348,0,0,0,0,0,0,1631287757980028932,0,0
573,https://twitter.com/cnbcindonesia/status/1631287757980028932,2023-03-02,6400ae45dc468a01af4c2e2d,2,rafael,57.25688,1.9003637,"{'neutral': 0.9944790601730347, 'positive': 0.0031301414128392935, 'negative': 0.0023907884024083614}",Hot News: Kado dari Putin Hingga Tolak Pengunduran Rafael https://t.co/TMcKZV2XcP,neutral,0.9944790601730348,0,0,0,0,0,0,1631287757980028932,0,0
574,https://twitter.com/cnbcindonesia/status/1631285983973875718,2023-03-02,6400ae45dc468a01af4c2e31,6,menteri panrb,-13.896481,-23.682741,"{'neutral': 0.9861465096473694, 'negative': 0.007769480347633362, 'positive': 0.0060839224606752396}","Kabar Gembira bagi Tenaga Honorer, Ini Kata Menteri PANRB https://t.co/oLGkJXUGxi",neutral,0.9861465096473694,0,0,1,0,0,0,1631285983973875718,1,0
575,https://twitter.com/cnbcindonesia/status/1631285222309232649,2023-03-02,6400ae45dc468a01af4c2e33,4,f,-9.413428,58.70359,"{'negative': 0.8245672583580017, 'neutral': 0.1673278510570526, 'positive': 0.008104854263365269}","FB-IG-Twitter Digabung Masih Kalah Sama TikTok, Cek Datanya! https://t.co/p3oX35yRTl",negative,0.8245672583580017,1,0,2,0,0,0,1631285222309232649,3,0
576,https://twitter.com/cnbcindonesia/status/1631285222309232649,2023-03-02,6400ae45dc468a01af4c2e33,4,tiktok,-9.413428,58.70359,"{'negative': 0.8245672583580017, 'neutral': 0.1673278510570526, 'positive': 0.008104854263365269}","FB-IG-Twitter Digabung Masih Kalah Sama TikTok, Cek Datanya! https://t.co/p3oX35yRTl",negative,0.8245672583580017,1,0,2,0,0,0,1631285222309232649,3,0
577,https://twitter.com/cnbcindonesia/status/1631284462955683840,2023-03-02,6400ae45dc468a01af4c2e35,6,gm,0.68078285,16.11305,"{'neutral': 0.9375658631324768, 'negative': 0.05336863175034523, 'positive': 0.009065481834113598}",Video: Aturan DHE Terbit Hingga GM Pangkas Ratusan Karyawan https://t.co/uEnft390pI,neutral,0.9375658631324768,0,0,0,0,0,0,1631284462955683840,0,0
578,https://twitter.com/cnbcindonesia/status/1631283702125740035,2023-03-02,6400ae45dc468a01af4c2e37,6,menteri panrb,-11.687105,-19.072773,"{'neutral': 0.9744150042533875, 'negative': 0.023132817819714546, 'positive': 0.002452295506373048}",Pesan Menteri PANRB ke PNS: Jangan Suka Pamer Harta! https://t.co/rSqnIbGnmB,neutral,0.9744150042533876,0,0,1,0,0,0,1631283702125740035,1,0
579,https://twitter.com/cnbcindonesia/status/1631283702125740035,2023-03-02,6400ae45dc468a01af4c2e37,6,pns,-11.687105,-19.072773,"{'neutral': 0.9744150042533875, 'negative': 0.023132817819714546, 'positive': 0.002452295506373048}",Pesan Menteri PANRB ke PNS: Jangan Suka Pamer Harta! https://t.co/rSqnIbGnmB,neutral,0.9744150042533876,0,0,1,0,0,0,1631283702125740035,1,0
580,https://twitter.com/cnbcindonesia/status/1631282942457663489,2023-03-02,6400ae45dc468a01af4c2e39,1,cimb niaga,-4.8342834,13.565792,"{'neutral': 0.9949039220809937, 'positive': 0.004185870289802551, 'negative': 0.0009102660696953535}","Bangkitkan Optimisme Pascapandemi,CIMB Niaga Gelar Wealth Xpo https://t.co/6M7LMOuNkX",neutral,0.9949039220809937,0,0,0,0,0,0,1631282942457663489,0,0
581,https://twitter.com/cnbcindonesia/status/1631282183221440514,2023-03-02,6400ae45dc468a01af4c2e3b,5,el nino,-22.676723,-5.2164407,"{'negative': 0.977514922618866, 'neutral': 0.020266853272914886, 'positive': 0.002218202454969287}","Gawat! El Nino Bakal Serang RI, Rakyat Bisa Kekurangan Air https://t.co/6Mii4nKKEn",negative,0.977514922618866,0,0,0,0,0,0,1631282183221440514,0,0
582,https://twitter.com/cnbcindonesia/status/1631280918072532996,2023-03-02,6400ae45dc468a01af4c2e3d,6,kpk,-5.735024,-27.247368,"{'negative': 0.9975334405899048, 'neutral': 0.001923159696161747, 'positive': 0.0005433346377685666}","Bos KPK Colek Pejabat Eksekutif dan Legislatif, Kenapa? https://t.co/Cyj1zZkzfo",negative,0.9975334405899048,1,0,0,0,0,0,1631280918072532996,1,0
583,https://twitter.com/cnbcindonesia/status/1631279653888327681,2023-03-02,6400ae45dc468a01af4c2e3f,6,chatgpt,-15.546816,54.65189,"{'negative': 0.9589031934738159, 'neutral': 0.04026852920651436, 'positive': 0.0008282517082989216}","ChatGPT Mau Diblokir di RI, Ini Alasan Kominfo https://t.co/OfAdlN6bsl",negative,0.958903193473816,0,0,0,0,0,0,1631279653888327681,0,0
584,https://twitter.com/cnbcindonesia/status/1631278390131998721,2023-03-02,64009eed6fa2a56cdb17b745,6,menteri pup,-16.060446,-11.070984,"{'neutral': 0.9941272735595703, 'negative': 0.004321080632507801, 'positive': 0.001551615889184177}","Menteri PUPR Kirim Tim ke Turki, Buat Apa? https://t.co/DzMf0a74Oo",neutral,0.9941272735595704,0,0,0,0,0,0,1631278390131998721,0,0
585,https://twitter.com/cnbcindonesia/status/1631274597080260608,2023-03-02,64009eee6fa2a56cdb17b74b,3,kom,-41.341682,46.062317,"{'neutral': 0.6434658169746399, 'negative': 0.34153228998184204, 'positive': 0.015001910738646984}",Kominfo Siap Jika Google-FB Hengkang Gegara Publisher Rights https://t.co/lDwz0GoJLR,neutral,0.6434658169746399,1,0,0,0,0,0,1631274597080260608,1,0
586,https://twitter.com/cnbcindonesia/status/1631272572024176641,2023-03-02,64009eee6fa2a56cdb17b74f,2,wto,59.45537,-12.606422,"{'negative': 0.9097232222557068, 'neutral': 0.07244700193405151, 'positive': 0.017829766497015953}",Terungkap! Ini Alasan WTO Kalahkan RI dari Gugatan Uni Eropa https://t.co/lOWKQFYFIj,negative,0.9097232222557068,0,0,0,0,0,0,1631272572024176641,0,0
587,https://twitter.com/cnbcindonesia/status/1631272572024176641,2023-03-02,64009eee6fa2a56cdb17b74f,2,uni,59.45537,-12.606422,"{'negative': 0.9097232222557068, 'neutral': 0.07244700193405151, 'positive': 0.017829766497015953}",Terungkap! Ini Alasan WTO Kalahkan RI dari Gugatan Uni Eropa https://t.co/lOWKQFYFIj,negative,0.9097232222557068,0,0,0,0,0,0,1631272572024176641,0,0
588,https://twitter.com/cnbcindonesia/status/1631272572024176641,2023-03-02,64009eee6fa2a56cdb17b74f,2,eropa,59.45537,-12.606422,"{'negative': 0.9097232222557068, 'neutral': 0.07244700193405151, 'positive': 0.017829766497015953}",Terungkap! Ini Alasan WTO Kalahkan RI dari Gugatan Uni Eropa https://t.co/lOWKQFYFIj,negative,0.9097232222557068,0,0,0,0,0,0,1631272572024176641,0,0
589,https://twitter.com/cnbcindonesia/status/1631272572024176641,2023-03-02,64009eee6fa2a56cdb17b74f,2,low,59.45537,-12.606422,"{'negative': 0.9097232222557068, 'neutral': 0.07244700193405151, 'positive': 0.017829766497015953}",Terungkap! Ini Alasan WTO Kalahkan RI dari Gugatan Uni Eropa https://t.co/lOWKQFYFIj,negative,0.9097232222557068,0,0,0,0,0,0,1631272572024176641,0,0
590,https://twitter.com/cnbcindonesia/status/1631271816499982336,2023-03-02,64009eee6fa2a56cdb17b751,6,gubernur jatim,-11.362415,0.27990702,"{'neutral': 0.9988497495651245, 'positive': 0.0007906386163085699, 'negative': 0.00035963402478955686}",Gubernur Jatim Resmikan Kolaborasi Pojok Lokal SRC &amp; Zona KIP https://t.co/ivHKiURA3x,neutral,0.9988497495651244,0,0,0,0,0,0,1631271816499982336,0,0
591,https://twitter.com/cnbcindonesia/status/1631271060401160193,2023-03-02,64009eee6fa2a56cdb17b753,6,menteri pan,-12.730415,-18.593042,"{'neutral': 0.9964421391487122, 'negative': 0.002279470441862941, 'positive': 0.0012783934362232685}","Kata Menteri PANRB, Pejabat Daerah Dinas Buat Jalan-jalan https://t.co/o6jhRzQOfh",neutral,0.9964421391487122,0,0,0,0,0,0,1631271060401160193,0,0
592,https://twitter.com/cnbcindonesia/status/1631268292697501702,2023-03-02,64009eee6fa2a56cdb17b757,6,pn jakpus,-7.1167707,-21.456692,"{'neutral': 0.9599159955978394, 'negative': 0.038568973541259766, 'positive': 0.0015150360995903611}","Kabulkan Gugatan, PN Jakpus Perintahkan KPU Tunda Pemilu https://t.co/pZLAOhIJ7R",neutral,0.9599159955978394,1,0,0,0,0,0,1631268292697501702,1,0
593,https://twitter.com/cnbcindonesia/status/1631268292697501702,2023-03-02,64009eee6fa2a56cdb17b757,6,kpu,-7.1167707,-21.456692,"{'neutral': 0.9599159955978394, 'negative': 0.038568973541259766, 'positive': 0.0015150360995903611}","Kabulkan Gugatan, PN Jakpus Perintahkan KPU Tunda Pemilu https://t.co/pZLAOhIJ7R",neutral,0.9599159955978394,1,0,0,0,0,0,1631268292697501702,1,0
594,https://twitter.com/cnbcindonesia/status/1631267283854143489,2023-03-02,64009eee6fa2a56cdb17b759,6,menteri pan,-15.71881,-22.943663,"{'neutral': 0.9894295334815979, 'negative': 0.009715912863612175, 'positive': 0.0008545242017135024}",Tok! Menteri PANRB: Tidak Ada Pemberhentian Massal Honorer https://t.co/K8DE672AEt,neutral,0.989429533481598,2,0,0,0,0,0,1631267283854143489,2,0
595,https://twitter.com/cnbcindonesia/status/1631265269988327427,2023-03-02,64009221b84d372df406911e,2,xi jinping,54.824066,9.308578,"{'neutral': 0.973924994468689, 'negative': 0.024251576513051987, 'positive': 0.0018233363516628742}","Xi Jinping Beri Titah kepada Partai Komunis China, Ini Isinya https://t.co/KRRAg1WBCl",neutral,0.973924994468689,0,0,0,0,0,0,1631265269988327427,0,0
596,https://twitter.com/cnbcindonesia/status/1631265269988327427,2023-03-02,64009221b84d372df406911e,2,partai komunis china,54.824066,9.308578,"{'neutral': 0.973924994468689, 'negative': 0.024251576513051987, 'positive': 0.0018233363516628742}","Xi Jinping Beri Titah kepada Partai Komunis China, Ini Isinya https://t.co/KRRAg1WBCl",neutral,0.973924994468689,0,0,0,0,0,0,1631265269988327427,0,0
597,https://twitter.com/cnbcindonesia/status/1631264514480979969,2023-03-02,64009221b84d372df4069120,6,dirjen pajak,-1.4045978,-20.943924,"{'neutral': 0.9974009990692139, 'negative': 0.0017064941348508, 'positive': 0.0008925470756366849}",Penting! Ini Hasil Pertemuan Dirjen Pajak &amp; Ketum PBNU https://t.co/RDIDcvw7g3,neutral,0.997400999069214,0,0,0,0,0,0,1631264514480979969,0,0
598,https://twitter.com/cnbcindonesia/status/1631264514480979969,2023-03-02,64009221b84d372df4069120,6,ketum pbnu,-1.4045978,-20.943924,"{'neutral': 0.9974009990692139, 'negative': 0.0017064941348508, 'positive': 0.0008925470756366849}",Penting! Ini Hasil Pertemuan Dirjen Pajak &amp; Ketum PBNU https://t.co/RDIDcvw7g3,neutral,0.997400999069214,0,0,0,0,0,0,1631264514480979969,0,0
599,https://twitter.com/cnbcindonesia/status/1631263758935883779,2023-03-02,64009221b84d372df4069122,5,vame,-24.003874,7.2097116,"{'negative': 0.5781540274620056, 'neutral': 0.3344212770462036, 'positive': 0.08742471784353256}",Apa Itu Topan Vamei yang Bikin RI Diguyur Hujan Deras https://t.co/edBPf93wTm,negative,0.5781540274620056,1,0,0,0,0,0,1631263758935883779,1,0
600,https://twitter.com/cnbcindonesia/status/1631263001884884997,2023-03-02,64009221b84d372df4069124,3,kemenhub,-43.63808,10.456112,"{'neutral': 0.5509688258171082, 'negative': 0.3992059826850891, 'positive': 0.049825165420770645}","Pakai Alasan Ini, Kemenhub Setuju KCI Impor KRL Bekas Jepang https://t.co/AnTWVAqBLS",neutral,0.5509688258171082,0,0,1,0,0,0,1631263001884884997,1,0
601,https://twitter.com/cnbcindonesia/status/1631262245605842953,2023-03-02,64009221b84d372df4069126,5,kapolri,-21.60291,-1.1060092,"{'negative': 0.8793715834617615, 'neutral': 0.11505787819623947, 'positive': 0.0055704787373542786}",Awas! Kapolri Peringatkan Bencana Ini Bakal Meningkat di RI https://t.co/JXezx8kZax,negative,0.8793715834617615,0,0,0,0,0,0,1631262245605842953,0,0
602,https://twitter.com/cnbcindonesia/status/1631261488840155137,2023-03-02,64009221b84d372df4069128,2,jokowi,47.177094,6.8126407,"{'neutral': 0.8630173206329346, 'negative': 0.13210389018058777, 'positive': 0.0048787593841552734}","Jokowi Setop Ekspor Bauksit, China Beneran Gugat RI di WTO? https://t.co/WnPTPWiDpH",neutral,0.8630173206329346,0,0,0,0,0,0,1631261488840155137,0,0
603,https://twitter.com/cnbcindonesia/status/1631261488840155137,2023-03-02,64009221b84d372df4069128,2,ri,47.177094,6.8126407,"{'neutral': 0.8630173206329346, 'negative': 0.13210389018058777, 'positive': 0.0048787593841552734}","Jokowi Setop Ekspor Bauksit, China Beneran Gugat RI di WTO? https://t.co/WnPTPWiDpH",neutral,0.8630173206329346,0,0,0,0,0,0,1631261488840155137,0,0
604,https://twitter.com/cnbcindonesia/status/1631261488840155137,2023-03-02,64009221b84d372df4069128,2,wto,47.177094,6.8126407,"{'neutral': 0.8630173206329346, 'negative': 0.13210389018058777, 'positive': 0.0048787593841552734}","Jokowi Setop Ekspor Bauksit, China Beneran Gugat RI di WTO? https://t.co/WnPTPWiDpH",neutral,0.8630173206329346,0,0,0,0,0,0,1631261488840155137,0,0
605,https://twitter.com/cnbcindonesia/status/1631261488840155137,2023-03-02,64009221b84d372df4069128,2,wnptpwidph,47.177094,6.8126407,"{'neutral': 0.8630173206329346, 'negative': 0.13210389018058777, 'positive': 0.0048787593841552734}","Jokowi Setop Ekspor Bauksit, China Beneran Gugat RI di WTO? https://t.co/WnPTPWiDpH",neutral,0.8630173206329346,0,0,0,0,0,0,1631261488840155137,0,0
606,https://twitter.com/cnbcindonesia/status/1631260735341723650,2023-03-02,64009221b84d372df406912a,3,serbu,-34.039463,56.03899,"{'neutral': 0.9788491725921631, 'positive': 0.01900285668671131, 'negative': 0.002148028463125229}",Serbu! IndiHome Bagikan Tiket Gratis Everblast Festival 2023 https://t.co/b8MWxCcJNn,neutral,0.9788491725921632,0,0,0,0,0,0,1631260735341723650,0,0
607,https://twitter.com/cnbcindonesia/status/1631259976847990785,2023-03-02,64009221b84d372df406912c,4,ida,29.687584,52.618538,"{'neutral': 0.7956650257110596, 'negative': 0.20026692748069763, 'positive': 0.0040680780075490475}","Siswa SMA Masuk Sekolah Jam 5 Pagi, Ini Respons IDAI https://t.co/EXh0aaJUhT",neutral,0.7956650257110596,0,0,0,0,0,0,1631259976847990785,0,0
608,https://twitter.com/cnbcindonesia/status/1631258463027306497,2023-03-02,64009222b84d372df4069130,3,pabrik tembaga raksasa ri,-31.245003,22.848257,"{'neutral': 0.7884982228279114, 'positive': 0.18473847210407257, 'negative': 0.026763299480080605}","Pabrik Tembaga Raksasa RI Hampir Jadi, Hilirisasi Kian Nyata! https://t.co/wHwts3DZZG",neutral,0.7884982228279114,0,0,0,0,0,0,1631258463027306497,0,0
609,https://twitter.com/cnbcindonesia/status/1631257707389890560,2023-03-02,64009222b84d372df4069132,1,krakatau steel,27.836882,-36.962048,"{'neutral': 0.9904834032058716, 'positive': 0.007067016325891018, 'negative': 0.002449566265568137}","Krakatau Steel &amp; Chandra Asri Jual Beli Saham, Buat Apa? https://t.co/WTue8vuof2",neutral,0.9904834032058716,0,0,0,0,0,0,1631257707389890560,0,0
610,https://twitter.com/cnbcindonesia/status/1631257707389890560,2023-03-02,64009222b84d372df4069132,1,chandra,27.836882,-36.962048,"{'neutral': 0.9904834032058716, 'positive': 0.007067016325891018, 'negative': 0.002449566265568137}","Krakatau Steel &amp; Chandra Asri Jual Beli Saham, Buat Apa? https://t.co/WTue8vuof2",neutral,0.9904834032058716,0,0,0,0,0,0,1631257707389890560,0,0
611,https://twitter.com/cnbcindonesia/status/1631257707389890560,2023-03-02,64009222b84d372df4069132,1,asri,27.836882,-36.962048,"{'neutral': 0.9904834032058716, 'positive': 0.007067016325891018, 'negative': 0.002449566265568137}","Krakatau Steel &amp; Chandra Asri Jual Beli Saham, Buat Apa? https://t.co/WTue8vuof2",neutral,0.9904834032058716,0,0,0,0,0,0,1631257707389890560,0,0
612,https://twitter.com/cnbcindonesia/status/1631256196135919616,2023-03-02,64009222b84d372df4069136,3,ibc,-35.99331,23.154045,"{'neutral': 0.5433447360992432, 'negative': 0.3506307899951935, 'positive': 0.10602448880672455}",Diam-Diam IBC Mau Ekspansi Bisnis EV Hingga Asia Pasifik https://t.co/CRnvwFvuiP,neutral,0.5433447360992432,0,0,1,0,0,0,1631256196135919616,1,0
613,https://twitter.com/cnbcindonesia/status/1631256196135919616,2023-03-02,64009222b84d372df4069136,3,ev,-35.99331,23.154045,"{'neutral': 0.5433447360992432, 'negative': 0.3506307899951935, 'positive': 0.10602448880672455}",Diam-Diam IBC Mau Ekspansi Bisnis EV Hingga Asia Pasifik https://t.co/CRnvwFvuiP,neutral,0.5433447360992432,0,0,1,0,0,0,1631256196135919616,1,0
614,https://twitter.com/cnbcindonesia/status/1631254682873069568,2023-03-02,64009222b84d372df406913a,1,bukalapak,-0.54222894,8.260374,"{'neutral': 0.9857069849967957, 'positive': 0.011711248196661472, 'negative': 0.0025817002169787884}","Jejak Investasi Founder Bukalapak, dari Awan hingga Gigi https://t.co/936FGCJ2KH",neutral,0.9857069849967957,0,0,1,0,0,0,1631254682873069568,1,0
615,https://twitter.com/cnbcindonesia/status/1631254682873069568,2023-03-02,64009222b84d372df406913a,1,awan,-0.54222894,8.260374,"{'neutral': 0.9857069849967957, 'positive': 0.011711248196661472, 'negative': 0.0025817002169787884}","Jejak Investasi Founder Bukalapak, dari Awan hingga Gigi https://t.co/936FGCJ2KH",neutral,0.9857069849967957,0,0,1,0,0,0,1631254682873069568,1,0
616,https://twitter.com/cnbcindonesia/status/1631254682873069568,2023-03-02,64009222b84d372df406913a,1,gigi,-0.54222894,8.260374,"{'neutral': 0.9857069849967957, 'positive': 0.011711248196661472, 'negative': 0.0025817002169787884}","Jejak Investasi Founder Bukalapak, dari Awan hingga Gigi https://t.co/936FGCJ2KH",neutral,0.9857069849967957,0,0,1,0,0,0,1631254682873069568,1,0
617,https://twitter.com/cnbcindonesia/status/1631252417437155335,2023-03-02,64009222b84d372df4069140,5,bmkg,-24.690521,2.5792186,"{'neutral': 0.9986345171928406, 'positive': 0.0007395973079837859, 'negative': 0.0006258643115870655}",Video: BMKG: Waspada Cuaca Ekstrem Tahun Ini https://t.co/ylvktKNKpF,neutral,0.9986345171928406,0,0,0,0,0,0,1631252417437155335,0,0
618,https://twitter.com/cnbcindonesia/status/1631251661527105536,2023-03-02,64009222b84d372df4069142,3,jokowi,-32.41695,26.483341,"{'positive': 0.5841495394706726, 'neutral': 0.23790836334228516, 'negative': 0.17794209718704224}",Ini Pemilik Smelter Aluminium Terbesar RI Yang Dilihat Jokowi https://t.co/lj2Kz9LJGf,positive,0.5841495394706726,0,0,0,0,0,0,1631251661527105536,0,0
619,https://twitter.com/cnbcindonesia/status/1631249392178003969,2023-03-02,64009222b84d372df4069148,3,kemenhub yes,-46.467777,9.32339,"{'neutral': 0.9965219497680664, 'negative': 0.0024696693290024996, 'positive': 0.001008464372716844}","Soal Impor KRL Bekas Jepang: Kemenhub Yes, Kemenperin No https://t.co/eM3KigP4hx",neutral,0.9965219497680664,5,0,2,0,0,0,1631249392178003969,7,0
620,https://twitter.com/cnbcindonesia/status/1631249392178003969,2023-03-02,64009222b84d372df4069148,3,kemenperin,-46.467777,9.32339,"{'neutral': 0.9965219497680664, 'negative': 0.0024696693290024996, 'positive': 0.001008464372716844}","Soal Impor KRL Bekas Jepang: Kemenhub Yes, Kemenperin No https://t.co/eM3KigP4hx",neutral,0.9965219497680664,5,0,2,0,0,0,1631249392178003969,7,0
621,https://twitter.com/cnbcindonesia/status/1631248638549655553,2023-03-02,640082ce09eda51a1f565567,6,vo van thuong,62.780243,-5.2185698,"{'neutral': 0.6787501573562622, 'negative': 0.29920658469200134, 'positive': 0.02204318903386593}",Vo Van Thuong Resmi! Dilantik Jadi Presiden Baru Vietnam https://t.co/ryhg27p4Wh,neutral,0.6787501573562622,0,0,0,0,0,0,1631248638549655553,0,0
622,https://twitter.com/cnbcindonesia/status/1631247882853466113,2023-03-02,640082cf09eda51a1f565569,4,or,21.093744,-7.0112395,"{'neutral': 0.8588613867759705, 'positive': 0.07117223739624023, 'negative': 0.0699663832783699}","Siapkan Finansial Sekolah Anak, Ortu Harus Tahu 3 Hal Ini https://t.co/Dm1c9XH7fm",neutral,0.8588613867759705,1,0,0,0,0,0,1631247882853466113,1,0
623,https://twitter.com/cnbcindonesia/status/1631246370437840900,2023-03-02,640082cf09eda51a1f56556d,3,elon musk,50.73297,38.000008,"{'neutral': 0.9331791996955872, 'negative': 0.052096329629421234, 'positive': 0.014724568463861942}","Elon Musk Tinggalkan Twitter Kala Krisis, Ini Mainan Barunya https://t.co/RW6vaGwh6O",neutral,0.9331791996955872,1,0,0,0,0,0,1631246370437840900,1,0
624,https://twitter.com/cnbcindonesia/status/1631244857585876994,2023-03-02,640082cf09eda51a1f565571,6,indra bekti,7.5729604,14.581981,"{'negative': 0.6503252983093262, 'neutral': 0.33960244059562683, 'positive': 0.010072262026369572}","Kasus Indra Bekti, Perusahaan Asuransi Mau Endorse Artis? https://t.co/dyHbXNFQ4o",negative,0.6503252983093262,0,0,0,0,0,0,1631244857585876994,0,0
625,https://twitter.com/cnbcindonesia/status/1631244857585876994,2023-03-02,640082cf09eda51a1f565571,6,dy,7.5729604,14.581981,"{'negative': 0.6503252983093262, 'neutral': 0.33960244059562683, 'positive': 0.010072262026369572}","Kasus Indra Bekti, Perusahaan Asuransi Mau Endorse Artis? https://t.co/dyHbXNFQ4o",negative,0.6503252983093262,0,0,0,0,0,0,1631244857585876994,0,0
626,https://twitter.com/cnbcindonesia/status/1631241835791147010,2023-03-02,640082cf09eda51a1f565579,4,pns,-40.513218,-1.3163526,"{'neutral': 0.5967702269554138, 'positive': 0.24442587792873383, 'negative': 0.15880392491817474}",PNS Zaman Now: Naik Pangkat &amp; Tukin Lebih Gampang &amp; Jelas https://t.co/9Z0edabNOI,neutral,0.5967702269554138,0,0,0,0,0,0,1631241835791147010,0,0
627,https://twitter.com/cnbcindonesia/status/1631241076877975553,2023-03-02,640082cf09eda51a1f56557b,6,pegawai,7.7910175,-16.559467,"{'neutral': 0.9984983205795288, 'negative': 0.0009961979230865836, 'positive': 0.0005054665962234139}","Pegawai Pajak Korban OctaFX, Cek Daftar Investasi Bodong OJK https://t.co/PFfeDWi8Z9",neutral,0.9984983205795288,0,0,1,0,0,0,1631241076877975553,1,0
628,https://twitter.com/cnbcindonesia/status/1631241076877975553,2023-03-02,640082cf09eda51a1f56557b,6,octafx,7.7910175,-16.559467,"{'neutral': 0.9984983205795288, 'negative': 0.0009961979230865836, 'positive': 0.0005054665962234139}","Pegawai Pajak Korban OctaFX, Cek Daftar Investasi Bodong OJK https://t.co/PFfeDWi8Z9",neutral,0.9984983205795288,0,0,1,0,0,0,1631241076877975553,1,0
629,https://twitter.com/cnbcindonesia/status/1631239565422764034,2023-03-02,640082cf09eda51a1f56557f,3,bos freeport,-27.641945,23.938608,"{'neutral': 0.9984287619590759, 'positive': 0.00091373804025352, 'negative': 0.0006575140869244933}",Bos Freeport: Pabrik Tembaga Raksasa RI Siap Operasi 2024 https://t.co/6SlaYRo2AU,neutral,0.998428761959076,1,0,0,0,0,0,1631239565422764034,1,0
630,https://twitter.com/cnbcindonesia/status/1631239565422764034,2023-03-02,640082cf09eda51a1f56557f,3,pabrik tembaga,-27.641945,23.938608,"{'neutral': 0.9984287619590759, 'positive': 0.00091373804025352, 'negative': 0.0006575140869244933}",Bos Freeport: Pabrik Tembaga Raksasa RI Siap Operasi 2024 https://t.co/6SlaYRo2AU,neutral,0.998428761959076,1,0,0,0,0,0,1631239565422764034,1,0
