Unnamed: 0,link post,date,post id,Cluster,entity,x,y,sentiment,sentiment_overall,sentiment_weight,text,likes,impressions,comments,shares,saved,reach,video_views,plays,replies,interactions,engagement_rate
1265,https://www.instagram.com/p/CpM7JjNLXuC/,2023-02-28,63ff0a7b3331cc4684551a5d,4,nes,3.7407825,-7.748113,"{'neutral': 0.6708729863166809, 'negative': 0.28817084431648254, 'positive': 0.04095620661973953}",neutral,0.6708729863166809,"Kasus jasa keuangan, mulai dari koperasi bodong hingga gagal bayar asuransi belakangan ini menjadi topik panas. Isu ini pun sempat menjadi perbincangan dalam Economic Outlook 2023 CNBC Indonesia.

Saat berdiskusi dalam kegiatan tersebut, Chairul Tanjung bertanya kepada Ketua Dewan Komisioner Otoritas Jasa Keuangan (OJK) Mahendra Siregar terkait situasi tersebut. Bagaimana langkah OJK agar kasus serupa tidak terulang.

Belum berhenti sampai di situ, chairman CT Corp dengan sapaan akrab CT itu juga menanyakan bagaimana solusi yang diberikan jika kasus seperti KSP Indosurya dan Wanaartha Life terjadi?

""Hal seperti itu tidak akan ditolerir lagi ke depan. Jadi tidak ada tawar menawar harus dilakukan meski prosesnya tidak mudah. Sebab, persoalannya, ada beberapa kasus yang sudah berlangsung lama sehingga tidak ada jalan pintas,"" Jelas Mahendra.

Baca update  #EconomicOutlook2023 hanya di cnbcindonesia.com

#ojk",144,11973,4,0,6,11626,0,0,0,154,1.32
1266,https://www.instagram.com/p/CpM7JjNLXuC/,2023-02-28,63ff0a7b3331cc4684551a5d,4,com,3.7407825,-7.748113,"{'neutral': 0.6708729863166809, 'negative': 0.28817084431648254, 'positive': 0.04095620661973953}",neutral,0.6708729863166809,"Kasus jasa keuangan, mulai dari koperasi bodong hingga gagal bayar asuransi belakangan ini menjadi topik panas. Isu ini pun sempat menjadi perbincangan dalam Economic Outlook 2023 CNBC Indonesia.

Saat berdiskusi dalam kegiatan tersebut, Chairul Tanjung bertanya kepada Ketua Dewan Komisioner Otoritas Jasa Keuangan (OJK) Mahendra Siregar terkait situasi tersebut. Bagaimana langkah OJK agar kasus serupa tidak terulang.

Belum berhenti sampai di situ, chairman CT Corp dengan sapaan akrab CT itu juga menanyakan bagaimana solusi yang diberikan jika kasus seperti KSP Indosurya dan Wanaartha Life terjadi?

""Hal seperti itu tidak akan ditolerir lagi ke depan. Jadi tidak ada tawar menawar harus dilakukan meski prosesnya tidak mudah. Sebab, persoalannya, ada beberapa kasus yang sudah berlangsung lama sehingga tidak ada jalan pintas,"" Jelas Mahendra.

Baca update  #EconomicOutlook2023 hanya di cnbcindonesia.com

#ojk",144,11973,4,0,6,11626,0,0,0,154,1.32
1267,https://www.instagram.com/p/CpM7JjNLXuC/,2023-02-28,63ff0a7b3331cc4684551a5d,4,oj,3.7407825,-7.748113,"{'neutral': 0.6708729863166809, 'negative': 0.28817084431648254, 'positive': 0.04095620661973953}",neutral,0.6708729863166809,"Kasus jasa keuangan, mulai dari koperasi bodong hingga gagal bayar asuransi belakangan ini menjadi topik panas. Isu ini pun sempat menjadi perbincangan dalam Economic Outlook 2023 CNBC Indonesia.

Saat berdiskusi dalam kegiatan tersebut, Chairul Tanjung bertanya kepada Ketua Dewan Komisioner Otoritas Jasa Keuangan (OJK) Mahendra Siregar terkait situasi tersebut. Bagaimana langkah OJK agar kasus serupa tidak terulang.

Belum berhenti sampai di situ, chairman CT Corp dengan sapaan akrab CT itu juga menanyakan bagaimana solusi yang diberikan jika kasus seperti KSP Indosurya dan Wanaartha Life terjadi?

""Hal seperti itu tidak akan ditolerir lagi ke depan. Jadi tidak ada tawar menawar harus dilakukan meski prosesnya tidak mudah. Sebab, persoalannya, ada beberapa kasus yang sudah berlangsung lama sehingga tidak ada jalan pintas,"" Jelas Mahendra.

Baca update  #EconomicOutlook2023 hanya di cnbcindonesia.com

#ojk",144,11973,4,0,6,11626,0,0,0,154,1.32
1268,https://www.instagram.com/p/CpM7JjNLXuC/,2023-02-28,63ff0a7b3331cc4684551a5d,4,k,3.7407825,-7.748113,"{'neutral': 0.6708729863166809, 'negative': 0.28817084431648254, 'positive': 0.04095620661973953}",neutral,0.6708729863166809,"Kasus jasa keuangan, mulai dari koperasi bodong hingga gagal bayar asuransi belakangan ini menjadi topik panas. Isu ini pun sempat menjadi perbincangan dalam Economic Outlook 2023 CNBC Indonesia.

Saat berdiskusi dalam kegiatan tersebut, Chairul Tanjung bertanya kepada Ketua Dewan Komisioner Otoritas Jasa Keuangan (OJK) Mahendra Siregar terkait situasi tersebut. Bagaimana langkah OJK agar kasus serupa tidak terulang.

Belum berhenti sampai di situ, chairman CT Corp dengan sapaan akrab CT itu juga menanyakan bagaimana solusi yang diberikan jika kasus seperti KSP Indosurya dan Wanaartha Life terjadi?

""Hal seperti itu tidak akan ditolerir lagi ke depan. Jadi tidak ada tawar menawar harus dilakukan meski prosesnya tidak mudah. Sebab, persoalannya, ada beberapa kasus yang sudah berlangsung lama sehingga tidak ada jalan pintas,"" Jelas Mahendra.

Baca update  #EconomicOutlook2023 hanya di cnbcindonesia.com

#ojk",144,11973,4,0,6,11626,0,0,0,154,1.32
1269,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,ketua,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1270,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,dewankomisionerlps,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1271,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,purba,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1272,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,yayudhisadewa,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1273,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,dewankomisionerbungapenjaminan,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1274,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,bankumum,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1275,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,bpr,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1276,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,asing,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1277,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,bankumum,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1278,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,dewankomisionerlps,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1279,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,bankumum,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1280,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,bpr,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1281,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,bankumum,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1282,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,bankumum,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1283,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,bankperkreditanrakyat,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1284,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,bpr,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
1285,https://www.instagram.com/p/CpM03kWp_40/,2023-02-28,63ff0a7b3331cc4684551a5f,0,bc,-12.315124,8.567986,"{'neutral': 0.9954515099525452, 'positive': 0.0035273812245577574, 'negative': 0.0010211372282356024}",neutral,0.9954515099525452,"Ketua Dewan Komisioner LPS Purbaya Yudhi Sadewa mengungkapkan dalam rapat dewan komisioner bunga penjaminan naik 25 bps untuk rupiah di bank umum, BPR, dan valuta asing di bank umum.

""Maka rapat Dewan Komisioner LPS menetapkan untuk menaikkan tingkat bunga penjaminan rupiah di bank umum dan BPR serta valuta asing di bank umum masing-masing sebesar 25 bps,"" jelasnya dalam konferensi pers secara virtual, Selasa (28/2/2023).

Dengan demikian, tingkat bunga penjaminan bank umum menjadi 4,25%, bank perkreditan rakyat (BPR) 6,75%, serta valuta asing di bank umum naik 25 bps menjadi 2,25%.

Adapun, tingkat suku bunga ini berlaku 1 Maret hingga 31 Mei 2023. Sementara itu, rasio NPL per Januari 2023 berada dalam level terkendali sebesar 2,9%, sejalan dengan loan at risk menurun 14,52%

Baca artikel selengkapnya yang berjudul 'Tok! LPS Naikkan Suku Bunga Penjaminan Jadi 4,25%' hanya di cnbcindonesia.com",1550,79575,18,0,63,78854,0,0,0,1631,2.07
